,Time,Protocol,seq
460,5.817309,UDP1.VIDEO4_ARQ_RES,934
461,5.817309,UDP1.VIDEO4_ARQ_RES,935
462,5.817309,UDP1.VIDEO4_ARQ_RES,936
463,5.8355879999999996,UDP1.VIDEO4_ARQ_RES,908
464,5.8355879999999996,UDP1.VIDEO4_ARQ_RES,910
465,5.8355879999999996,UDP1.VIDEO4_ARQ_RES,912
466,5.8355879999999996,UDP1.VIDEO4_ARQ_RES,915
467,5.835637,UDP1.VIDEO4_ARQ_RES,917
468,5.835637,UDP1.VIDEO4_ARQ_RES,924
469,5.835637,UDP1.VIDEO4_ARQ_RES,925
470,5.85425,UDP1.VIDEO_REX_REQ_V3,899
471,5.85425,UDP1.VIDEO_REX_REQ_V3,934
472,5.85425,UDP1.VIDEO_REX_REQ_V3,935
473,5.85425,UDP1.VIDEO_REX_REQ_V3,936
474,5.87951,UDP1.VIDEO_REX_REQ_V3,940
475,5.87951,UDP1.VIDEO_REX_REQ_V3,941
476,5.87951,UDP1.VIDEO_REX_REQ_V3,942
477,5.87951,UDP1.VIDEO_REX_REQ_V3,943
478,5.87951,UDP1.VIDEO_REX_REQ_V3,944
479,5.88569,UDP1.VIDEO4_ARQ_RES,899
480,5.88569,UDP1.VIDEO4_ARQ_RES,934
481,5.8959269999999995,UDP1.VIDEO4_ARQ_RES,935
482,5.8959269999999995,UDP1.VIDEO4_ARQ_RES,936
483,5.903653,UDP1.VIDEO_REX_REQ_V3,908
484,5.903653,UDP1.VIDEO_REX_REQ_V3,910
485,5.903653,UDP1.VIDEO_REX_REQ_V3,912
486,5.915672,UDP1.VIDEO4_ARQ_RES,940
487,5.915672,UDP1.VIDEO4_ARQ_RES,941
488,5.915672,UDP1.VIDEO4_ARQ_RES,942
489,5.915672,UDP1.VIDEO4_ARQ_RES,943
490,5.915672,UDP1.VIDEO4_ARQ_RES,944
491,5.930001,UDP1.VIDEO_REX_REQ_V3,899
492,5.930001,UDP1.VIDEO_REX_REQ_V3,935
493,5.930001,UDP1.VIDEO_REX_REQ_V3,936
494,5.936251,UDP1.VIDEO4_ARQ_RES,908
495,5.936251,UDP1.VIDEO4_ARQ_RES,910
496,5.936251,UDP1.VIDEO4_ARQ_RES,912
497,5.956407,UDP1.VIDEO_REX_REQ_V3,940
498,5.956407,UDP1.VIDEO_REX_REQ_V3,941
499,5.956407,UDP1.VIDEO_REX_REQ_V3,944
500,5.956407,UDP1.VIDEO_REX_REQ_V3,946
501,5.956407,UDP1.VIDEO_REX_REQ_V3,947
502,5.956407,UDP1.VIDEO_REX_REQ_V3,948
503,5.956407,UDP1.VIDEO_REX_REQ_V3,949
504,5.956407,UDP1.VIDEO_REX_REQ_V3,951
505,5.956407,UDP1.VIDEO_REX_REQ_V3,952
506,5.956407,UDP1.VIDEO_REX_REQ_V3,953
507,5.956407,UDP1.VIDEO_REX_REQ_V3,954
508,5.967199,UDP1.VIDEO4_ARQ_RES,899
509,5.967199,UDP1.VIDEO4_ARQ_RES,935
510,5.967199,UDP1.VIDEO4_ARQ_RES,936
511,5.982359,UDP1.VIDEO_REX_REQ_V3,908
512,5.996567,UDP1.VIDEO4_ARQ_RES,940
513,5.996568,UDP1.VIDEO4_ARQ_RES,941
514,5.996568,UDP1.VIDEO4_ARQ_RES,944
515,5.996568,UDP1.VIDEO4_ARQ_RES,946
516,5.996568,UDP1.VIDEO4_ARQ_RES,947
517,5.996568,UDP1.VIDEO4_ARQ_RES,948
518,5.996568,UDP1.VIDEO4_ARQ_RES,949
519,5.996568,UDP1.VIDEO4_ARQ_RES,951
520,5.9966870000000005,UDP1.VIDEO4_ARQ_RES,952
521,5.996688,UDP1.VIDEO4_ARQ_RES,953
522,5.996688,UDP1.VIDEO4_ARQ_RES,954
523,6.006737,UDP1.VIDEO_REX_REQ_V3,899
524,6.006737,UDP1.VIDEO_REX_REQ_V3,935
525,6.015655000000001,UDP1.VIDEO4_ARQ_RES,908
526,6.03274,UDP1.VIDEO_REX_REQ_V3,940
527,6.03274,UDP1.VIDEO_REX_REQ_V3,941
528,6.03274,UDP1.VIDEO_REX_REQ_V3,946
529,6.03274,UDP1.VIDEO_REX_REQ_V3,947
530,6.03274,UDP1.VIDEO_REX_REQ_V3,948
531,6.03274,UDP1.VIDEO_REX_REQ_V3,949
532,6.03274,UDP1.VIDEO_REX_REQ_V3,952
533,6.03274,UDP1.VIDEO_REX_REQ_V3,953
534,6.03274,UDP1.VIDEO_REX_REQ_V3,954
535,6.036042,UDP1.VIDEO4_ARQ_RES,899
536,6.036042,UDP1.VIDEO4_ARQ_RES,935
537,6.056607,UDP1.VIDEO_REX_REQ_V3,908
538,6.064789,UDP1.VIDEO4_ARQ_RES,940
539,6.064789,UDP1.VIDEO4_ARQ_RES,941
540,6.064789,UDP1.VIDEO4_ARQ_RES,946
541,6.06479,UDP1.VIDEO4_ARQ_RES,947
542,6.06479,UDP1.VIDEO4_ARQ_RES,948
543,6.06479,UDP1.VIDEO4_ARQ_RES,949
544,6.06479,UDP1.VIDEO4_ARQ_RES,952
545,6.064886,UDP1.VIDEO4_ARQ_RES,953
546,6.064887000000001,UDP1.VIDEO4_ARQ_RES,954
547,6.082913,UDP1.VIDEO_REX_REQ_V3,899
548,6.082913,UDP1.VIDEO_REX_REQ_V3,935
549,6.082913,UDP1.VIDEO_REX_REQ_V3,956
550,6.082913,UDP1.VIDEO_REX_REQ_V3,957
551,6.082913,UDP1.VIDEO_REX_REQ_V3,958
552,6.082913,UDP1.VIDEO_REX_REQ_V3,959
553,6.082913,UDP1.VIDEO_REX_REQ_V3,960
554,6.082913,UDP1.VIDEO_REX_REQ_V3,961
555,6.097193,UDP1.VIDEO4_ARQ_RES,908
556,6.108521,UDP1.VIDEO_REX_REQ_V3,941
557,6.108521,UDP1.VIDEO_REX_REQ_V3,946
558,6.108521,UDP1.VIDEO_REX_REQ_V3,947
559,6.108521,UDP1.VIDEO_REX_REQ_V3,948
560,6.108521,UDP1.VIDEO_REX_REQ_V3,949
561,6.116499,UDP1.VIDEO4_ARQ_RES,899
562,6.116593,UDP1.VIDEO4_ARQ_RES,935
563,6.116593,UDP1.VIDEO4_ARQ_RES,956
564,6.116594,UDP1.VIDEO4_ARQ_RES,957
565,6.116594,UDP1.VIDEO4_ARQ_RES,958
566,6.116594,UDP1.VIDEO4_ARQ_RES,959
567,6.116594,UDP1.VIDEO4_ARQ_RES,960
568,6.116594,UDP1.VIDEO4_ARQ_RES,961
569,6.133583,UDP1.VIDEO_REX_REQ_V3,908
570,6.133583,UDP1.VIDEO_REX_REQ_V3,964
571,6.133583,UDP1.VIDEO_REX_REQ_V3,965
572,6.133583,UDP1.VIDEO_REX_REQ_V3,967
573,6.13598,UDP1.VIDEO4_ARQ_RES,941
574,6.13598,UDP1.VIDEO4_ARQ_RES,946
575,6.135981,UDP1.VIDEO4_ARQ_RES,947
576,6.135981,UDP1.VIDEO4_ARQ_RES,948
577,6.135981,UDP1.VIDEO4_ARQ_RES,949
578,6.159689,UDP1.VIDEO_REX_REQ_V3,899
579,6.159689,UDP1.VIDEO_REX_REQ_V3,935
580,6.159689,UDP1.VIDEO_REX_REQ_V3,956
581,6.159689,UDP1.VIDEO_REX_REQ_V3,957
582,6.159689,UDP1.VIDEO_REX_REQ_V3,958
583,6.159689,UDP1.VIDEO_REX_REQ_V3,959
584,6.159689,UDP1.VIDEO_REX_REQ_V3,960
585,6.159689,UDP1.VIDEO_REX_REQ_V3,961
586,6.164926,UDP1.VIDEO4_ARQ_RES,908
587,6.164998000000001,UDP1.VIDEO4_ARQ_RES,964
588,6.164998000000001,UDP1.VIDEO4_ARQ_RES,965
589,6.164998000000001,UDP1.VIDEO4_ARQ_RES,967
590,6.185025,UDP1.VIDEO_REX_REQ_V3,941
591,6.185025,UDP1.VIDEO_REX_REQ_V3,947
592,6.185025,UDP1.VIDEO_REX_REQ_V3,949
593,6.195448000000001,UDP1.VIDEO4_ARQ_RES,899
594,6.195449,UDP1.VIDEO4_ARQ_RES,935
595,6.195449,UDP1.VIDEO4_ARQ_RES,956
596,6.195449,UDP1.VIDEO4_ARQ_RES,957
597,6.195449,UDP1.VIDEO4_ARQ_RES,958
598,6.195449,UDP1.VIDEO4_ARQ_RES,959
599,6.195449,UDP1.VIDEO4_ARQ_RES,960
600,6.195449,UDP1.VIDEO4_ARQ_RES,961
601,6.215102,UDP1.VIDEO_REX_REQ_V3,908
602,6.215102,UDP1.VIDEO_REX_REQ_V3,964
603,6.215102,UDP1.VIDEO_REX_REQ_V3,967
604,6.215102,UDP1.VIDEO_REX_REQ_V3,969
605,6.216703,UDP1.VIDEO4_ARQ_RES,941
606,6.216703,UDP1.VIDEO4_ARQ_RES,947
607,6.216703,UDP1.VIDEO4_ARQ_RES,949
608,6.236175,UDP1.VIDEO_REX_REQ_V3,899
609,6.236175,UDP1.VIDEO_REX_REQ_V3,935
610,6.236175,UDP1.VIDEO_REX_REQ_V3,956
611,6.236175,UDP1.VIDEO_REX_REQ_V3,957
612,6.236175,UDP1.VIDEO_REX_REQ_V3,958
613,6.236175,UDP1.VIDEO_REX_REQ_V3,959
614,6.236175,UDP1.VIDEO_REX_REQ_V3,960
615,6.236175,UDP1.VIDEO_REX_REQ_V3,961
616,6.246642,UDP1.VIDEO4_ARQ_RES,908
617,6.246642,UDP1.VIDEO4_ARQ_RES,964
618,6.246642,UDP1.VIDEO4_ARQ_RES,967
619,6.246642,UDP1.VIDEO4_ARQ_RES,969
620,6.260859,UDP1.VIDEO_REX_REQ_V3,941
621,6.260859,UDP1.VIDEO_REX_REQ_V3,947
622,6.260859,UDP1.VIDEO_REX_REQ_V3,949
623,6.260859,UDP1.VIDEO_REX_REQ_V3,974
624,6.260859,UDP1.VIDEO_REX_REQ_V3,975
625,6.260859,UDP1.VIDEO_REX_REQ_V3,976
626,6.260859,UDP1.VIDEO_REX_REQ_V3,978
627,6.260859,UDP1.VIDEO_REX_REQ_V3,980
628,6.276653,UDP1.VIDEO4_ARQ_RES,899
629,6.276653,UDP1.VIDEO4_ARQ_RES,935
630,6.276653,UDP1.VIDEO4_ARQ_RES,956
631,6.276653,UDP1.VIDEO4_ARQ_RES,957
632,6.276654,UDP1.VIDEO4_ARQ_RES,958
633,6.276654,UDP1.VIDEO4_ARQ_RES,959
634,6.276654,UDP1.VIDEO4_ARQ_RES,960
635,6.276654,UDP1.VIDEO4_ARQ_RES,961
636,6.287469000000001,UDP1.VIDEO_REX_REQ_V3,964
637,6.287469000000001,UDP1.VIDEO_REX_REQ_V3,967
638,6.287469000000001,UDP1.VIDEO_REX_REQ_V3,969
639,6.296926,UDP1.VIDEO4_ARQ_RES,941
640,6.296926999999999,UDP1.VIDEO4_ARQ_RES,947
641,6.296926999999999,UDP1.VIDEO4_ARQ_RES,949
642,6.296926999999999,UDP1.VIDEO4_ARQ_RES,974
643,6.296926999999999,UDP1.VIDEO4_ARQ_RES,975
644,6.296926999999999,UDP1.VIDEO4_ARQ_RES,976
645,6.296926999999999,UDP1.VIDEO4_ARQ_RES,978
646,6.296926999999999,UDP1.VIDEO4_ARQ_RES,980
647,6.311912,UDP1.VIDEO_REX_REQ_V3,899
648,6.311912,UDP1.VIDEO_REX_REQ_V3,935
649,6.311912,UDP1.VIDEO_REX_REQ_V3,956
650,6.311912,UDP1.VIDEO_REX_REQ_V3,957
651,6.311912,UDP1.VIDEO_REX_REQ_V3,959
652,6.311912,UDP1.VIDEO_REX_REQ_V3,960
653,6.311912,UDP1.VIDEO_REX_REQ_V3,961
654,6.316635,UDP1.VIDEO4_ARQ_RES,964
655,6.316635,UDP1.VIDEO4_ARQ_RES,967
656,6.3167089999999995,UDP1.VIDEO4_ARQ_RES,969
657,6.337904,UDP1.VIDEO_REX_REQ_V3,941
658,6.337904,UDP1.VIDEO_REX_REQ_V3,949
659,6.337904,UDP1.VIDEO_REX_REQ_V3,975
660,6.337904,UDP1.VIDEO_REX_REQ_V3,976
661,6.337904,UDP1.VIDEO_REX_REQ_V3,978
662,6.337904,UDP1.VIDEO_REX_REQ_V3,980
663,6.337904,UDP1.VIDEO_REX_REQ_V3,982
664,6.345804,UDP1.VIDEO4_ARQ_RES,899
665,6.345804,UDP1.VIDEO4_ARQ_RES,935
666,6.345804,UDP1.VIDEO4_ARQ_RES,956
667,6.345804,UDP1.VIDEO4_ARQ_RES,957
668,6.345804,UDP1.VIDEO4_ARQ_RES,959
669,6.345804,UDP1.VIDEO4_ARQ_RES,960
670,6.345804,UDP1.VIDEO4_ARQ_RES,961
671,6.3635589999999995,UDP1.VIDEO_REX_REQ_V3,967
672,6.365255,UDP1.VIDEO4_ARQ_RES,941
673,6.365255,UDP1.VIDEO4_ARQ_RES,949
674,6.365255,UDP1.VIDEO4_ARQ_RES,975
675,6.365308,UDP1.VIDEO4_ARQ_RES,976
676,6.365308,UDP1.VIDEO4_ARQ_RES,978
677,6.365308,UDP1.VIDEO4_ARQ_RES,980
678,6.365308,UDP1.VIDEO4_ARQ_RES,982
679,6.3891849999999994,UDP1.VIDEO_REX_REQ_V3,899
680,6.3891849999999994,UDP1.VIDEO_REX_REQ_V3,935
681,6.3891849999999994,UDP1.VIDEO_REX_REQ_V3,956
682,6.3891849999999994,UDP1.VIDEO_REX_REQ_V3,957
683,6.3891849999999994,UDP1.VIDEO_REX_REQ_V3,959
684,6.3891849999999994,UDP1.VIDEO_REX_REQ_V3,960
685,6.3891849999999994,UDP1.VIDEO_REX_REQ_V3,961
686,6.395528,UDP1.VIDEO4_ARQ_RES,967
687,6.4141900000000005,UDP1.VIDEO_REX_REQ_V3,941
688,6.4141900000000005,UDP1.VIDEO_REX_REQ_V3,975
689,6.4141900000000005,UDP1.VIDEO_REX_REQ_V3,976
690,6.4141900000000005,UDP1.VIDEO_REX_REQ_V3,978
691,6.4141900000000005,UDP1.VIDEO_REX_REQ_V3,980
692,6.4141900000000005,UDP1.VIDEO_REX_REQ_V3,982
693,6.4235169999999995,UDP1.VIDEO4_ARQ_RES,899
694,6.4235169999999995,UDP1.VIDEO4_ARQ_RES,935
695,6.4235169999999995,UDP1.VIDEO4_ARQ_RES,956
696,6.423518,UDP1.VIDEO4_ARQ_RES,957
697,6.423518,UDP1.VIDEO4_ARQ_RES,959
698,6.423518,UDP1.VIDEO4_ARQ_RES,960
699,6.423518,UDP1.VIDEO4_ARQ_RES,961
700,6.439478,UDP1.VIDEO_REX_REQ_V3,967
701,6.439478,UDP1.VIDEO_REX_REQ_V3,984
702,6.439478,UDP1.VIDEO_REX_REQ_V3,985
703,6.439478,UDP1.VIDEO_REX_REQ_V3,986
704,6.439478,UDP1.VIDEO_REX_REQ_V3,987
705,6.439478,UDP1.VIDEO_REX_REQ_V3,989
706,6.443813,UDP1.VIDEO4_ARQ_RES,941
707,6.443813,UDP1.VIDEO4_ARQ_RES,975
708,6.443813,UDP1.VIDEO4_ARQ_RES,976
709,6.443813,UDP1.VIDEO4_ARQ_RES,978
710,6.443813,UDP1.VIDEO4_ARQ_RES,980
711,6.443813,UDP1.VIDEO4_ARQ_RES,982
712,6.463680999999999,UDP1.VIDEO_REX_REQ_V3,935
713,6.463680999999999,UDP1.VIDEO_REX_REQ_V3,959
714,6.463680999999999,UDP1.VIDEO_REX_REQ_V3,960
715,6.463680999999999,UDP1.VIDEO_REX_REQ_V3,961
716,6.47716,UDP1.VIDEO4_ARQ_RES,967
717,6.47716,UDP1.VIDEO4_ARQ_RES,984
718,6.47716,UDP1.VIDEO4_ARQ_RES,985
719,6.47716,UDP1.VIDEO4_ARQ_RES,986
720,6.47716,UDP1.VIDEO4_ARQ_RES,987
721,6.47716,UDP1.VIDEO4_ARQ_RES,989
722,6.48944,UDP1.VIDEO_REX_REQ_V3,941
723,6.48944,UDP1.VIDEO_REX_REQ_V3,975
724,6.48944,UDP1.VIDEO_REX_REQ_V3,976
725,6.48944,UDP1.VIDEO_REX_REQ_V3,980
726,6.48944,UDP1.VIDEO_REX_REQ_V3,982
727,6.495956,UDP1.VIDEO4_ARQ_RES,935
728,6.495956,UDP1.VIDEO4_ARQ_RES,959
729,6.495957,UDP1.VIDEO4_ARQ_RES,960
730,6.495957,UDP1.VIDEO4_ARQ_RES,961
731,6.513889,UDP1.VIDEO_REX_REQ_V3,967
732,6.513889,UDP1.VIDEO_REX_REQ_V3,984
733,6.513889,UDP1.VIDEO_REX_REQ_V3,986
734,6.513889,UDP1.VIDEO_REX_REQ_V3,989
735,6.523702,UDP1.VIDEO4_ARQ_RES,941
736,6.523702,UDP1.VIDEO4_ARQ_RES,975
737,6.523702,UDP1.VIDEO4_ARQ_RES,976
738,6.523703,UDP1.VIDEO4_ARQ_RES,980
739,6.523703,UDP1.VIDEO4_ARQ_RES,982
740,6.539372,UDP1.VIDEO_REX_REQ_V3,935
741,6.539372,UDP1.VIDEO_REX_REQ_V3,960
742,6.539372,UDP1.VIDEO_REX_REQ_V3,961
743,6.539372,UDP1.VIDEO_REX_REQ_V3,993
744,6.539372,UDP1.VIDEO_REX_REQ_V3,994
745,6.539372,UDP1.VIDEO_REX_REQ_V3,996
746,6.539372,UDP1.VIDEO_REX_REQ_V3,998
747,6.544735,UDP1.VIDEO4_ARQ_RES,967
748,6.544735,UDP1.VIDEO4_ARQ_RES,984
749,6.544736,UDP1.VIDEO4_ARQ_RES,986
750,6.544736,UDP1.VIDEO4_ARQ_RES,989
751,6.564755,UDP1.VIDEO_REX_REQ_V3,975
752,6.564755,UDP1.VIDEO_REX_REQ_V3,976
753,6.564755,UDP1.VIDEO_REX_REQ_V3,980
754,6.564755,UDP1.VIDEO_REX_REQ_V3,982
755,6.564755,UDP1.VIDEO_REX_REQ_V3,1001
756,6.564755,UDP1.VIDEO_REX_REQ_V3,1003
757,6.564755,UDP1.VIDEO_REX_REQ_V3,1004
758,6.576314,UDP1.VIDEO4_ARQ_RES,935
759,6.576314999999999,UDP1.VIDEO4_ARQ_RES,960
760,6.576314999999999,UDP1.VIDEO4_ARQ_RES,961
761,6.576314999999999,UDP1.VIDEO4_ARQ_RES,993
762,6.576314999999999,UDP1.VIDEO4_ARQ_RES,994
763,6.576314999999999,UDP1.VIDEO4_ARQ_RES,996
764,6.576314999999999,UDP1.VIDEO4_ARQ_RES,998
765,6.590561,UDP1.VIDEO_REX_REQ_V3,984
766,6.590561,UDP1.VIDEO_REX_REQ_V3,986
767,6.6038429999999995,UDP1.VIDEO4_ARQ_RES,975
768,6.6038429999999995,UDP1.VIDEO4_ARQ_RES,976
769,6.6038429999999995,UDP1.VIDEO4_ARQ_RES,980
770,6.6038429999999995,UDP1.VIDEO4_ARQ_RES,982
771,6.6038429999999995,UDP1.VIDEO4_ARQ_RES,1001
772,6.6038440000000005,UDP1.VIDEO4_ARQ_RES,1003
773,6.6038440000000005,UDP1.VIDEO4_ARQ_RES,1004
774,6.616875,UDP1.VIDEO_REX_REQ_V3,935
775,6.616875,UDP1.VIDEO_REX_REQ_V3,960
776,6.616875,UDP1.VIDEO_REX_REQ_V3,961
777,6.616875,UDP1.VIDEO_REX_REQ_V3,994
778,6.616875,UDP1.VIDEO_REX_REQ_V3,998
779,6.626734,UDP1.VIDEO4_ARQ_RES,984
780,6.626734,UDP1.VIDEO4_ARQ_RES,986
781,6.640585000000001,UDP1.VIDEO_REX_REQ_V3,975
782,6.640585000000001,UDP1.VIDEO_REX_REQ_V3,980
783,6.640585000000001,UDP1.VIDEO_REX_REQ_V3,1001
784,6.640585000000001,UDP1.VIDEO_REX_REQ_V3,1003
785,6.640585000000001,UDP1.VIDEO_REX_REQ_V3,1004
786,6.644392999999999,UDP1.VIDEO4_ARQ_RES,935
787,6.644392999999999,UDP1.VIDEO4_ARQ_RES,960
788,6.644394,UDP1.VIDEO4_ARQ_RES,961
789,6.644394,UDP1.VIDEO4_ARQ_RES,994
790,6.644394,UDP1.VIDEO4_ARQ_RES,998
791,6.666085000000001,UDP1.VIDEO_REX_REQ_V3,984
792,6.666085000000001,UDP1.VIDEO_REX_REQ_V3,986
793,6.676353,UDP1.VIDEO4_ARQ_RES,975
794,6.676353,UDP1.VIDEO4_ARQ_RES,980
795,6.676353,UDP1.VIDEO4_ARQ_RES,1001
796,6.676353999999999,UDP1.VIDEO4_ARQ_RES,1003
797,6.676353999999999,UDP1.VIDEO4_ARQ_RES,1004
798,6.691965,UDP1.VIDEO_REX_REQ_V3,935
799,6.691965,UDP1.VIDEO_REX_REQ_V3,960
800,6.691965,UDP1.VIDEO_REX_REQ_V3,994
801,6.691965,UDP1.VIDEO_REX_REQ_V3,998
802,6.691965,UDP1.VIDEO_REX_REQ_V3,1006
803,6.691965,UDP1.VIDEO_REX_REQ_V3,1007
804,6.691965,UDP1.VIDEO_REX_REQ_V3,1008
805,6.691965,UDP1.VIDEO_REX_REQ_V3,1009
806,6.691965,UDP1.VIDEO_REX_REQ_V3,1010
807,6.691965,UDP1.VIDEO_REX_REQ_V3,1011
808,6.691965,UDP1.VIDEO_REX_REQ_V3,1012
809,6.691965,UDP1.VIDEO_REX_REQ_V3,1013
810,6.695522,UDP1.VIDEO4_ARQ_RES,984
811,6.695522,UDP1.VIDEO4_ARQ_RES,986
812,6.71788,UDP1.VIDEO_REX_REQ_V3,975
813,6.71788,UDP1.VIDEO_REX_REQ_V3,1003
814,6.724605,UDP1.VIDEO4_ARQ_RES,935
815,6.724605,UDP1.VIDEO4_ARQ_RES,960
816,6.724605,UDP1.VIDEO4_ARQ_RES,994
817,6.724605,UDP1.VIDEO4_ARQ_RES,998
818,6.724605,UDP1.VIDEO4_ARQ_RES,1006
819,6.724605,UDP1.VIDEO4_ARQ_RES,1007
820,6.724605,UDP1.VIDEO4_ARQ_RES,1008
821,6.724723,UDP1.VIDEO4_ARQ_RES,1009
822,6.724723,UDP1.VIDEO4_ARQ_RES,1010
823,6.724723,UDP1.VIDEO4_ARQ_RES,1011
824,6.724723,UDP1.VIDEO4_ARQ_RES,1012
825,6.724723,UDP1.VIDEO4_ARQ_RES,1013
826,6.742977000000001,UDP1.VIDEO_REX_REQ_V3,984
827,6.742977000000001,UDP1.VIDEO_REX_REQ_V3,986
828,6.756514,UDP1.VIDEO4_ARQ_RES,975
829,6.756514,UDP1.VIDEO4_ARQ_RES,1003
830,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,960
831,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,998
832,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,1008
833,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,1009
834,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,1010
835,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,1011
836,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,1012
837,6.7686779999999995,UDP1.VIDEO_REX_REQ_V3,1013
838,6.775519,UDP1.VIDEO4_ARQ_RES,984
839,6.775519,UDP1.VIDEO4_ARQ_RES,986
840,6.79315,UDP1.VIDEO_REX_REQ_V3,1003
841,6.79315,UDP1.VIDEO_REX_REQ_V3,1015
842,6.79315,UDP1.VIDEO_REX_REQ_V3,1016
843,6.803704,UDP1.VIDEO4_ARQ_RES,960
844,6.803704,UDP1.VIDEO4_ARQ_RES,998
845,6.803704,UDP1.VIDEO4_ARQ_RES,1008
846,6.803705,UDP1.VIDEO4_ARQ_RES,1009
847,6.803705,UDP1.VIDEO4_ARQ_RES,1010
848,6.803705,UDP1.VIDEO4_ARQ_RES,1011
849,6.803705,UDP1.VIDEO4_ARQ_RES,1012
850,6.803705,UDP1.VIDEO4_ARQ_RES,1013
851,6.818376,UDP1.VIDEO_REX_REQ_V3,984
852,6.818376,UDP1.VIDEO_REX_REQ_V3,986
853,6.836444999999999,UDP1.VIDEO4_ARQ_RES,1003
854,6.836444999999999,UDP1.VIDEO4_ARQ_RES,1015
855,6.836444999999999,UDP1.VIDEO4_ARQ_RES,1016
856,6.843675,UDP1.VIDEO_REX_REQ_V3,960
857,6.843675,UDP1.VIDEO_REX_REQ_V3,998
858,6.843675,UDP1.VIDEO_REX_REQ_V3,1008
859,6.843675,UDP1.VIDEO_REX_REQ_V3,1010
860,6.843675,UDP1.VIDEO_REX_REQ_V3,1012
861,6.843675,UDP1.VIDEO_REX_REQ_V3,1013
862,6.856733,UDP1.VIDEO4_ARQ_RES,984
863,6.856733,UDP1.VIDEO4_ARQ_RES,986
864,6.869711,UDP1.VIDEO_REX_REQ_V3,1015
865,6.869711,UDP1.VIDEO_REX_REQ_V3,1018
866,6.869711,UDP1.VIDEO_REX_REQ_V3,1019
867,6.869711,UDP1.VIDEO_REX_REQ_V3,1020
868,6.869711,UDP1.VIDEO_REX_REQ_V3,1021
869,6.869711,UDP1.VIDEO_REX_REQ_V3,1022
870,6.869711,UDP1.VIDEO_REX_REQ_V3,1023
871,6.877261,UDP1.VIDEO4_ARQ_RES,960
872,6.877261999999999,UDP1.VIDEO4_ARQ_RES,998
873,6.877261999999999,UDP1.VIDEO4_ARQ_RES,1008
874,6.877261999999999,UDP1.VIDEO4_ARQ_RES,1010
875,6.877261999999999,UDP1.VIDEO4_ARQ_RES,1012
876,6.877261999999999,UDP1.VIDEO4_ARQ_RES,1013
877,6.8943449999999995,UDP1.VIDEO_REX_REQ_V3,984
878,6.8943449999999995,UDP1.VIDEO_REX_REQ_V3,986
879,6.9036029999999995,UDP1.VIDEO4_ARQ_RES,1015
880,6.9036029999999995,UDP1.VIDEO4_ARQ_RES,1018
881,6.9036029999999995,UDP1.VIDEO4_ARQ_RES,1019
882,6.9036029999999995,UDP1.VIDEO4_ARQ_RES,1020
883,6.9036029999999995,UDP1.VIDEO4_ARQ_RES,1021
884,6.903604,UDP1.VIDEO4_ARQ_RES,1022
885,6.903604,UDP1.VIDEO4_ARQ_RES,1023
886,6.920208000000001,UDP1.VIDEO_REX_REQ_V3,1008
887,6.920208000000001,UDP1.VIDEO_REX_REQ_V3,1012
888,6.920208000000001,UDP1.VIDEO_REX_REQ_V3,1013
889,6.920208000000001,UDP1.VIDEO_REX_REQ_V3,1026
890,6.925714,UDP1.VIDEO4_ARQ_RES,984
891,6.925714,UDP1.VIDEO4_ARQ_RES,986
892,6.944952000000001,UDP1.VIDEO_REX_REQ_V3,1018
893,6.944952000000001,UDP1.VIDEO_REX_REQ_V3,1020
894,6.944952000000001,UDP1.VIDEO_REX_REQ_V3,1021
895,6.944952000000001,UDP1.VIDEO_REX_REQ_V3,1022
896,6.944952000000001,UDP1.VIDEO_REX_REQ_V3,1023
897,6.955877,UDP1.VIDEO4_ARQ_RES,1008
898,6.955877,UDP1.VIDEO4_ARQ_RES,1012
899,6.955877,UDP1.VIDEO4_ARQ_RES,1013
900,6.955877,UDP1.VIDEO4_ARQ_RES,1026
901,6.976050999999999,UDP1.VIDEO4_ARQ_RES,1018
902,6.976050999999999,UDP1.VIDEO4_ARQ_RES,1020
903,6.976050999999999,UDP1.VIDEO4_ARQ_RES,1021
904,6.976050999999999,UDP1.VIDEO4_ARQ_RES,1022
905,6.976050999999999,UDP1.VIDEO4_ARQ_RES,1023
906,6.996136,UDP1.VIDEO_REX_REQ_V3,1008
907,6.996136,UDP1.VIDEO_REX_REQ_V3,1012
908,6.996136,UDP1.VIDEO_REX_REQ_V3,1013
909,6.996136,UDP1.VIDEO_REX_REQ_V3,1026
910,7.021585000000001,UDP1.VIDEO_REX_REQ_V3,1018
911,7.021585000000001,UDP1.VIDEO_REX_REQ_V3,1021
912,7.021585000000001,UDP1.VIDEO_REX_REQ_V3,1023
913,7.02332,UDP1.VIDEO4_ARQ_RES,1008
914,7.02332,UDP1.VIDEO4_ARQ_RES,1012
915,7.02332,UDP1.VIDEO4_ARQ_RES,1013
916,7.023321000000001,UDP1.VIDEO4_ARQ_RES,1026
